"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ETHE1",0,-1.68441490065051,0.022,0.204,0
"EXOC3",0,-0.800431740820503,0.06,0.242,0
"GLMP",0,-2.94379596773981,0.009,0.191,0
"HIRIP3",0,-2.40687286399285,0.012,0.194,0
"LARS1",0,14.1661404388078,0.182,0,0
"LRIF1",0,-0.461296016073828,0.082,0.264,0
"MARVELD1",0,-4.99292858285977,0.003,0.185,0
"STAG1",0,2.74880874091254,0.518,0.336,0
"BOLA2",0,-2.5051382987893,0.019,0.2,0
"TNRC6C",0,2.87640269484274,0.396,0.215,0
"VTI1A",0,3.1544964239198,0.34,0.159,0
"ARFIP2",0,-1.41063615441306,0.028,0.209,0
"ARL8A",0,-1.1156140541676,0.038,0.219,0
"C12orf76",0,-1.21510301347879,0.038,0.219,0
"CIZ1",0,-0.601828714481129,0.058,0.239,0
"COASY",0,-1.44149152564158,0.025,0.206,0
"EBAG9",0,-0.57887700777675,0.073,0.254,0
"ESR2",0,6.46358650731348,0.188,0.007,0
"MRTFB",0,3.03132014541947,0.37,0.189,0
"NFIL3",0,-0.687460155411876,0.068,0.249,0
"RIDA",0,-1.1002779312735,0.039,0.22,0
"SYT10",0,-5.80665264601505,0.002,0.183,0
"TBX3",0,-2.13811006306455,0.031,0.212,0
"VRK1",0,-1.47693738224394,0.039,0.22,0
"HIST2H2BE",0,-15.215154956443,0,0.181,0
"DLG3",0,-0.549318345388438,0.086,0.266,0
"FRAS1",0,0.390538961453689,0.154,0.334,0
"LRRC57",0,-2.10312341865847,0.02,0.2,0
"NOTCH2",0,-0.420245917439124,0.101,0.281,0
"SLC25A27",0,3.59778464870527,0.233,0.053,0
"AKT1S1",0,-3.52683521083361,0.009,0.189,0
"CNOT11",0,-0.411123243578066,0.083,0.263,0
"DCLK2",0,3.70528057256057,0.251,0.071,0
"ENOPH1",0,-1.00443390165919,0.033,0.213,0
"FAM76B",0,-1.40669047925161,0.037,0.217,0
"FBXO5",0,-4.26810514659597,0.006,0.186,0
"MAT2A",0,0.443647910865927,0.259,0.439,0
"PER3",0,3.72345689336447,0.241,0.061,0
"PRPS1",0,-3.03064803892482,0.008,0.188,0
"SLC4A2",0,-1.02917127677979,0.041,0.221,0
"SNX29",0,3.54160794446833,0.263,0.083,0
"SPDYE2",0,12.5168246502342,0.18,0,0
"TMEM41A",0,-0.942900699516933,0.046,0.226,0
"UBXN6",0,-1.094460558498,0.041,0.221,0
"ZNF518B",0,-1.65802561392814,0.031,0.211,0
"DOP1A",0,3.49565182215497,0.272,0.093,0
"IRGQ",0,-2.69644506046761,0.02,0.199,0
"TTC9C",0,-0.653392372209582,0.052,0.231,0
"CDT1",0,-6.45623204348005,0.001,0.18,0
"ENSG00000257322",0,14.767123401226,0.179,0,0
"EPHB1",0,6.07633490100656,0.188,0.009,0
"FERMT1",0,-2.67708688773118,0.012,0.191,0
"GSTA4",0,-0.780041936869261,0.065,0.244,0
"ISG20L2",0,-1.27295933003817,0.034,0.213,0
"PALM",0,-3.4153670242093,0.006,0.185,0
"RHOU",0,-6.09671313866792,0.002,0.181,0
"RND2",0,-5.46809980234622,0.001,0.18,0
"SLC35A4",0,-2.32009783150083,0.014,0.193,0
"SLC52A2",0,-2.29245922845717,0.011,0.19,0
"SPRY2",0,-1.24865030142352,0.045,0.224,0
"STT3B",0,0.466400685063023,0.26,0.439,0
"TCF7L2",0,0.499352736732003,0.248,0.427,0
"TMEM116",0,3.30892890359602,0.291,0.112,0
"UBE2C",0,-8.46631870905396,0,0.179,0
"ZNF32",0,-1.09992003282281,0.043,0.222,0
"ZNF639",0,-0.58822001297398,0.064,0.243,0
"FAM189B",0,-14.5244803072066,0,0.179,0
"COPG1",0,-0.755930743630658,0.052,0.23,0
"RNPEPL1",0,-1.47445470653601,0.024,0.202,0
"WBP4",0,0.524813194648512,0.226,0.404,0
"AGO1",0,-0.670678486906441,0.07,0.248,0
"ARL4D",0,-5.47145320980547,0.002,0.18,0
"CALB2",0,-6.77726611718745,0.001,0.179,0
"EXOSC2",0,-2.17709496710516,0.017,0.195,0
"FLAD1",0,-1.03579797172493,0.035,0.213,0
"GRWD1",0,-3.03615146079528,0.008,0.186,0
"JOSD2",0,-2.16762873604526,0.015,0.193,0
"MYO10",0,-1.51071855770764,0.028,0.206,0
"NCAPD2",0,-1.5894917823034,0.039,0.217,0
"PIGX",0,-0.708549854658179,0.049,0.227,0
"PLPP5",0,-1.49416926265228,0.027,0.205,0
"RCC1L",0,-0.256920335221628,0.074,0.252,0
"RFNG",0,-1.00010518294106,0.041,0.219,0
"RGS2-AS1",0,14.601638432384,0.178,0,0
"SPNS1",0,-0.909877248211105,0.036,0.214,0
"TBX2",0,-5.26399051457327,0.001,0.179,0
"TOLLIP",0,-1.3634679193427,0.035,0.213,0
"TP53RK",0,-2.67227643071694,0.011,0.189,0
"WFIKKN1",0,-6.77105258514506,0.001,0.179,0
"CARMN",0,-15.1290688430017,0,0.178,0
"AC005562.1",0,-14.5128531244212,0,0.178,0
"FOPNL",0,-14.5693836879899,0,0.178,0
"MFSD3",0,-1.37998400610059,0.025,0.202,0
"ST3GAL6",0,2.93391006824442,0.391,0.214,0
"UTP18",0,-1.09451605108331,0.054,0.231,0
"EXOSC3",0,-2.33588156695201,0.029,0.206,0
"FZD8",0,-3.31727535019613,0.008,0.185,0
"GGH",0,-6.65270485876666,0.001,0.178,0
"LINC02552",0,8.72698170321651,0.18,0.003,0
"MCM5",0,-4.18008760778862,0.005,0.182,0
"MYCN",0,-10.7514748733461,0,0.177,0
"NCAPG",0,-5.56915431136376,0.002,0.179,0
"PNPLA4",0,-1.49561073969924,0.028,0.205,0
"PPAN",0,-3.92165421149912,0.009,0.186,0
"RCOR2",0,-3.07968632940789,0.009,0.186,0
"SGO2",0,-3.48198833144749,0.015,0.192,0
"TNFAIP8",0,-0.462371687569231,0.072,0.249,0
"AL136171.2",0,-15.9927446912595,0,0.177,0
"DDIT3",0,-0.525715517649532,0.103,0.279,0
"AR",0,4.85362119387308,0.202,0.026,0
"HAUS6",0,-0.922358854440122,0.053,0.229,0
"MBIP",0,-0.908021233684423,0.052,0.228,0
"PHF5A",0,-1.77005214529796,0.019,0.195,0
"SAP30L",0,-1.66345666617342,0.027,0.203,0
"VPS33A",0,-2.62229019733363,0.022,0.198,0
"AFG1L",0,4.01664564811493,0.225,0.049,0
"DCTN4",0,0.302714172576055,0.188,0.364,0
"IRX2",0,-3.15812279465804,0.01,0.186,0
"LZTS2",0,-1.20743738161243,0.036,0.212,0
"NDUFAF2",0,0.407230604874493,0.202,0.378,0
"PDLIM3",0,2.51093543111575,0.445,0.269,0
"PITPNM2",0,4.64544620242585,0.206,0.03,0
"SLC22A15",0,5.28450462754297,0.193,0.017,0
"SLC2A13",0,3.778185940846,0.252,0.076,0
"SNAPC2",0,-3.04228188031892,0.007,0.183,0
"TEAD2",0,-1.02606661755672,0.035,0.211,0
"THG1L",0,-1.31887576632361,0.032,0.208,0
"FNIP2",0,2.95991594861161,0.519,0.344,0
"BTN2A1",0,-1.76932635145233,0.024,0.199,0
"CTDSPL2",0,0.387545868709929,0.208,0.383,0
"ETV6",0,3.26542006348553,0.319,0.144,0
"JAK2",0,3.63372020527313,0.263,0.088,0
"PHKG2",0,-1.28038155256174,0.028,0.203,0
"ZNF12",0,-0.844354251309005,0.059,0.234,0
"CDCA4",0,-4.03135687729624,0.005,0.18,0
"CTIF",0,3.36095394448499,0.287,0.112,0
"ENSG00000183308",0,14.4796834392829,0.175,0,0
"ENSG00000241962",0,14.3769116354824,0.175,0,0
"ENSG00000249916",0,15.0738800324808,0.175,0,0
"HEXA",0,-1.43936610613296,0.06,0.235,0
"PCGF3-AS1",0,14.1101266497577,0.175,0,0
"TMTC1",0,3.07469081214666,0.312,0.137,0
"TRIM5",0,-2.35593918034853,0.011,0.186,0
"ZFP90",0,-0.793497398135589,0.05,0.225,0
"ZNF146",0,0.320662426115779,0.187,0.362,0
"ELAC2",0,-0.67854114356309,0.06,0.234,0
"HIPK1",0,-0.394058461492282,0.092,0.266,0
"IGSF9B",0,4.61759988825149,0.202,0.028,0
"PREPL",0,0.347405693996985,0.215,0.389,0
"STT3A",0,-0.79196081156433,0.052,0.226,0
"ZNF93",0,-2.29999950748559,0.019,0.193,0
"ATAD5",0,-1.14472110586418,0.044,0.218,0
"FANCC",0,3.70594397786099,0.255,0.081,0
"ITFG1",0,2.75640672980173,0.474,0.3,0
"KDM3B",0,0.431939397936512,0.195,0.369,0
"NELFA",0,-0.510356872520249,0.081,0.255,0
"RIOK1",0,-1.06018844231271,0.042,0.216,0
"TMEM109",0,-2.23186586488245,0.015,0.189,0
"TTL",0,-0.505194060728625,0.064,0.238,0
"UBE2E2",0,2.85612768143455,0.589,0.415,0
"UNC5B-AS1",0,-3.28567332186491,0.013,0.187,0
"AC005670.3",0,-14.565453763262,0,0.174,0
"JKAMP",0,-0.267643009298476,0.102,0.275,0
"MGST2",0,0.467992264898007,0.206,0.379,0
"NUP37",0,-0.622378870482611,0.057,0.23,0
"PEPD",0,-0.419963893703209,0.086,0.259,0
"SHC2",0,-1.98257206210665,0.02,0.193,0
"SIN3A",0,-0.313595385991342,0.095,0.268,0
"BICRAL",0,3.78104606375596,0.239,0.066,0
"BOK",0,-4.4914690350105,0.002,0.175,0
"CENPN",0,-2.53143426860635,0.012,0.185,0
"ENSG00000264031",0,14.454841702645,0.173,0,0
"FANCI",0,-2.76863533954631,0.012,0.185,0
"GOLGA5",0,-0.512974704875843,0.071,0.244,0
"GTF2A1",0,-0.761750857829222,0.063,0.236,0
"HMGN4",0,-1.14699412457113,0.04,0.213,0
"LGALSL",0,-3.60873322544724,0.006,0.179,0
"PARP2",0,-0.466703232253793,0.048,0.221,0
"PKNOX1",0,-0.823200330692801,0.07,0.243,0
"PYM1",0,-1.07613765259585,0.039,0.212,0
"RHNO1",0,-5.73251156411187,0.002,0.175,0
"RRP8",0,-0.96479153385958,0.047,0.22,0
"SS18L2",0,-0.920069205473912,0.047,0.22,0
"SV2A",0,-6.07052664422073,0.001,0.174,0
"TDRP",0,-2.70317358811999,0.015,0.188,0
"TSPAN31",0,-0.662241013630823,0.05,0.223,0
"AL450998.2",0,-14.7169480203434,0,0.173,0
"C18orf25",0,-14.6154848341039,0,0.173,0
"MGAT1",0,-2.01012000823137,0.022,0.194,0
"OSTM1",0,-0.46135612105126,0.061,0.233,0
"POLD3",0,-0.29894662974686,0.093,0.265,0
"UBXN2A",0,0.48987070166226,0.212,0.384,0
"ACTR8",0,-1.15095715452078,0.042,0.214,0
"CCDC7",0,4.41134046706322,0.208,0.036,0
"EIF2B5",0,-0.936420441787653,0.042,0.214,0
"FAHD2A",0,-0.917574586306972,0.044,0.216,0
"FAM135A",0,3.21106078007462,0.296,0.124,0
"MAPK3",0,-3.50816369314953,0.006,0.178,0
"MTSS1",0,2.62074714561649,0.434,0.262,0
"PLPPR3",0,-4.53145777833568,0.002,0.174,0
"PLXNA2",0,-1.27455077892662,0.04,0.212,0
"PURPL",0,-5.54579239680954,0.001,0.173,0
"PYCR2",0,-3.00058879554635,0.012,0.184,0
"RAD51AP1",0,-4.97309813034726,0.003,0.175,0
"SFSWAP",0,0.291322099788292,0.201,0.373,0
"SNHG15",0,-2.0276360908387,0.017,0.189,0
"TLNRD1",0,-5.65483619085331,0.001,0.173,0
"TRAPPC2B",0,-3.2884849502302,0.011,0.183,0
"TUSC1",0,-3.08046135158198,0.008,0.18,0
"WFDC2",0,-7.08755752045391,0.001,0.173,0
"C12orf49",0,-14.4266404566785,0,0.172,0
"AC060780.1",0,-14.7767740643891,0,0.172,0
"PPFIBP1",0,2.82300473974107,0.646,0.475,0
"BMI1",0,-2.14538299631581,0.025,0.196,0
"BPHL",0,-1.72766752914779,0.026,0.197,0
"CCP110",0,-1.394427408715,0.032,0.203,0
"NCOR2",0,0.415571604961197,0.223,0.394,0
"SPTB",0,3.50477910079118,0.26,0.089,0
"TAB2",0,0.30687074572421,0.209,0.38,0
"UQCC5",0,14.2471766686747,0.171,0,0
"ZNF195",0,-0.913598834879903,0.059,0.23,0
"ZNF33A",0,0.414364963334353,0.21,0.381,0
"CTSA",0,-0.890287356930433,0.041,0.212,0
"DAPK1",0,-2.32115280079303,0.013,0.184,0
"EHD4",0,0.313768969720874,0.202,0.373,0
"GNPTAB",0,3.21806690086129,0.294,0.123,0
"LIG1",0,-2.89355443261024,0.01,0.181,0
"MLPH",0,7.68429915007359,0.173,0.002,0
"NOM1",0,-1.24708986235201,0.041,0.212,0
"RARS2",0,0.302885232286477,0.177,0.348,0
"SFT2D2",0,-1.38927942670316,0.034,0.205,0
"ZNF536",0,8.73281213666611,0.173,0.002,0
"FOXO1",0,3.37770366126591,0.276,0.106,0
"TCF12",0,2.6924318570755,0.534,0.364,0
"ESYT1",0,-1.69405647652732,0.021,0.191,0
"HEXIM1",0,-1.58608213119099,0.028,0.198,0
"MRE11",0,-0.852123495015196,0.054,0.224,0
"NR2F2",0,-1.11322121849634,0.057,0.227,0
"THSD4-AS1",0,9.52523752295437,0.171,0.001,0
"TWF2",0,-1.820360179245,0.026,0.196,0
"BBS7",0,-2.35082562024315,0.015,0.185,0
"C1orf198",0,-0.793177480337467,0.07,0.24,0
"FCGRT",0,-2.30185661269555,0.017,0.187,0
"IMMP1L",0,0.339798615176716,0.192,0.362,0
"NUFIP1",0,-1.23398213066372,0.04,0.21,0
"OSER1",0,-0.587084978997724,0.076,0.246,0
"PTPDC1",0,3.54241041716593,0.243,0.073,0
"RAP2B",0,-5.0218683058798,0.002,0.172,0
"SGSM1",0,7.08963357986101,0.174,0.004,0
"TM9SF1",0,-3.55528865462965,0.009,0.179,0
"ZNF444",0,-0.863018640456931,0.047,0.217,0
"ENSG00000259336",0,14.3440821142267,0.169,0,0
"FAM168A",0,3.03224905072108,0.328,0.159,0
"FAM8A1",0,-1.62537217788986,0.029,0.198,0
"FEN1",0,-6.59121460085731,0.001,0.17,0
"GPR108",0,-2.10257741290927,0.021,0.19,0
"KIRREL1",0,-4.79922896448452,0.002,0.171,0
"LYN",0,-1.68738066335286,0.022,0.191,0
"MMD",0,-0.867087330032908,0.053,0.222,0
"PGR",0,8.29332342780178,0.171,0.002,0
"TANGO2",0,4.12245226378563,0.224,0.055,0
"TIMM8A",0,-1.31071887821791,0.03,0.199,0
"VAMP8",0,-1.78433170670949,0.024,0.193,0
"CNTN3",0,6.31842271003597,0.176,0.007,0
"FOXP2",0,5.89180928611261,0.181,0.012,0
"GCA",0,-2.55640235740235,0.013,0.182,0
"GRK6",0,-2.31855633363289,0.013,0.182,0
"HIP1",0,0.611667911833061,0.175,0.344,0
"MCRS1",0,0.270851880840676,0.119,0.288,0
"OGFOD3",0,-1.10720785897314,0.035,0.204,0
"RTL8B",0,-3.16959327040216,0.007,0.176,0
"S100A1",0,6.66466683061662,0.181,0.012,0
"SLC41A1",0,2.82747953370763,0.361,0.192,0
"TMEM80",0,-3.33162689093301,0.012,0.181,0
"TTF2",0,-1.37942369178252,0.035,0.204,0
"ARG2",0,-1.7007592786357,0.024,0.192,0
"BAIAP2L1",0,-1.59810674582398,0.018,0.186,0
"DHX16",0,-1.22958635336681,0.033,0.201,0
"GAP43",0,-5.62922337945051,0.003,0.171,0
"NECAP2",0,-1.26376508985552,0.032,0.2,0
"AAAS",0,-0.334099769162877,0.067,0.235,0
"ALG5",0,-0.337930003728436,0.081,0.249,0
"FBXO32",0,2.27315887011388,0.477,0.309,0
"KCNIP2",0,3.46937643670702,0.211,0.043,0
"MEIS1",0,2.66724812547906,0.408,0.24,0
"NET1",0,-1.36294414059535,0.036,0.204,0
"NRG2",0,3.96285884042954,0.213,0.045,0
"ORAI2",0,-2.82787803400549,0.008,0.176,0
"PCAT7",0,-3.75114508033075,0.005,0.173,0
"PRKAG2",0,3.56766718917847,0.604,0.436,0
"STAM",0,0.326579969022423,0.189,0.357,0
"TAF1B",0,-0.486074284351526,0.067,0.235,0
"YIPF2",0,-0.698263283432595,0.045,0.213,0
"GBF1",0,2.74563820306715,0.454,0.287,0
"AHNAK2",0,-6.54159779590932,0.001,0.168,0
"BUB1B",0,-4.23275829071599,0.004,0.171,0
"CLDND1",0,-0.281491526852595,0.099,0.266,0
"DEPDC1",0,-8.43845538717283,0.001,0.168,0
"ELK3",0,-2.04421391291671,0.023,0.19,0
"JAM3",0,-0.425220887260509,0.064,0.231,0
"LINC01880",0,10.4761229382495,0.168,0.001,0
"MPDU1",0,-0.427995445181529,0.056,0.223,0
"NPHP3",0,-0.781956275702769,0.09,0.257,0
"RXYLT1",0,-0.415697572917026,0.066,0.233,0
"SNCAIP",0,-5.50312210185141,0.001,0.168,0
"ZNF219",0,-1.45144728240075,0.029,0.196,0
"CCDC115",0,-14.5012860913973,0,0.167,0
"ST5",0,-14.5059297342364,0,0.167,0
"ABCF2",0,-2.59957069424929,0.017,0.184,0
"CANT1",0,-2.36021972290624,0.016,0.183,0
"CCDC3",0,-3.1282801584187,0.012,0.179,0
"CMC4",0,-3.12044630197242,0.011,0.178,0
"FURIN",0,-2.42692673400583,0.014,0.181,0
"KCNH7",0,-1.93183090697463,0.014,0.181,0
"LINC00571",0,6.32468527444442,0.176,0.009,0
"RECQL",0,-0.454898721776967,0.077,0.244,0
"SAFB2",0,0.292755394867115,0.178,0.345,0
"SERTAD1",0,-2.1658217813851,0.015,0.182,0
"SRRD",0,-2.21819990383534,0.015,0.182,0
"ST6GALNAC4",0,-2.66377928417591,0.011,0.178,0
"ZNF579",0,-2.04652145393942,0.017,0.184,0
"NCAM1",0,2.49624605880592,0.716,0.549,0
"CRISPLD1",0,-4.20690223023772,0.002,0.168,0
"CTPS1",0,-1.64164412705468,0.028,0.194,0
"ENSG00000225313",0,14.3029091768368,0.166,0,0
"KGD4",0,14.1858055603868,0.166,0,0
"PPP1R15B",0,-1.57629846121158,0.035,0.201,0
"RAD51C",0,-0.450532191395868,0.063,0.229,0
"SRGAP2",0,-1.59307199024307,0.028,0.194,0
"TPK1",0,4.534664213183,0.199,0.033,0
"TRIM59",0,-4.35764336720917,0.005,0.171,0
"WDR86",0,-6.3245826211117,0.001,0.167,0
"LINC01278",0,-14.4336777700034,0,0.166,0
"HIST1H4E",0,-14.7081795947621,0,0.166,0
"ABCC5",0,2.72378349424187,0.417,0.251,0
"CLIP4",0,3.38387453810943,0.24,0.074,0
"INO80E",0,-0.855835635108694,0.047,0.213,0
"LINC00667",0,-0.41104911321591,0.08,0.246,0
"POT1",0,3.48012181813591,0.241,0.075,0
"SP100",0,5.63969543996746,0.179,0.013,0
"TENM4",0,-0.518091893534487,0.048,0.214,0
"APAF1",0,-1.67328857280942,0.024,0.189,0
"CDC20",0,-6.80591342333778,0.001,0.166,0
"FST",0,-7.77789160966863,0,0.165,0
"HAUS4",0,-2.41862533542846,0.022,0.187,0
"NKAIN2",0,7.6603516479096,0.17,0.005,0
"PIEZO1",0,-4.54563182285556,0.003,0.168,0
"SP1",0,-0.572336469400318,0.06,0.225,0
"SPEG",0,0.258275873464709,0.213,0.378,0
"WARS2-AS1",0,4.37961947978641,0.197,0.032,0
"CEP63",0,0.3686839768446,0.187,0.352,0
"GSAP",0,5.43029171190025,0.179,0.014,0
"NXT1",0,-2.76953822759128,0.009,0.174,0
"PDGFA",0,-1.10330360492752,0.047,0.212,0
"RFTN1",0,-1.13222253320221,0.05,0.215,0
"RTN2",0,-1.94201972299742,0.017,0.182,0
"TMEM47",0,-1.15323512162951,0.041,0.206,0
"CEACAM16-AS1",0,14.284045234234,0.164,0,0
"COMMD5",0,-1.59779806506128,0.021,0.185,0
"HAUS2",0,-0.997250709509225,0.034,0.198,0
"LARP6",0,-0.451645750257187,0.053,0.217,0
"LOC101928988",0,14.5312433551421,0.164,0,0
"MON2",0,2.66713174647881,0.377,0.213,0
"RNLS",0,4.72546062989251,0.194,0.03,0
"SEMA3C",0,2.7744104700041,0.31,0.146,0
"SYCP3",0,7.35971449224497,0.167,0.003,0
"TAPT1-AS1",0,6.53083588799379,0.169,0.005,0
"TNC",0,-3.60975836439535,0.003,0.167,0
"ZNF766",0,-0.608484626702367,0.056,0.22,0
"HSPA14.1",0,-14.3761327883921,0,0.164,0
"ADAMTS19",0,-2.04256976783365,0.017,0.181,0
"CNTNAP3",0,5.78128666143746,0.176,0.012,0
"GJA3",0,-1.35952900871394,0.043,0.207,0
"JCAD",0,-2.66306554552489,0.013,0.177,0
"KNSTRN",0,-2.672934357733,0.014,0.178,0
"MMP2",0,-0.463126611071768,0.073,0.237,0
"MRPL24",0,-0.723269317869218,0.04,0.204,0
"NABP2",0,-2.74797552920195,0.009,0.173,0
"PHC1",0,-0.51084343329784,0.073,0.237,0
"RDH10",0,-2.6097091048785,0.015,0.179,0
"RNF113A",0,-2.90083020358215,0.008,0.172,0
"UNC13B",0,2.97332148373643,0.301,0.137,0
"ASF1A",0,-1.00190039905681,0.04,0.203,0
"CLTCL1",0,4.58366395809608,0.193,0.03,0
"E2F6",0,-0.771644878001486,0.052,0.215,0
"HEATR5B",0,2.87523148797138,0.323,0.16,0
"LRRC53",0,7.57584309120906,0.166,0.003,0
"MAK16",0,-1.2258524171459,0.028,0.191,0
"PUSL1",0,-2.91760699507515,0.007,0.17,0
"RAD1",0,-0.46613623291707,0.058,0.221,0
"SCAMP4",0,-1.59589404566567,0.029,0.192,0
"WASF3",0,-0.68859919151963,0.069,0.232,0
"WDR3",0,-1.0813875014396,0.039,0.202,0
"ZMYND19",0,-3.59694306085406,0.006,0.169,0
"EIF2B1",0,-0.283583750045723,0.072,0.235,0
"NGDN",0,-0.711649414932377,0.044,0.207,0
"TBCC",0,-2.27735904125548,0.013,0.176,0
"ZFC3H1",0,0.343352938461503,0.199,0.362,0
"ESYT2",0,2.80990676894809,0.339,0.177,0
"TTC7B",0,3.26636339856572,0.265,0.103,0
"ANKRD39",0,-2.22399099140881,0.025,0.187,0
"C21orf91",0,-1.74836267413414,0.026,0.188,0
"ENSG00000234915",0,14.2585072819357,0.162,0,0
"GRIP1",0,4.85836797722021,0.23,0.068,0
"H3-3B",0,14.4211512042801,0.162,0,0
"HOXB3",0,-7.22470340650212,0,0.162,0
"KIF5C",0,-3.98214034602577,0.004,0.166,0
"LMF2",0,-1.05699561978908,0.027,0.189,0
"MEGF8",0,-0.571515495038379,0.062,0.224,0
"MOB2",0,-0.77081371237127,0.06,0.222,0
"NRIP1",0,0.389411794422957,0.159,0.321,0
"SDK2",0,-0.397289411817729,0.062,0.224,0
"TMEM259",0,0.64164684767201,0.208,0.37,0
"TMLHE-AS1",0,9.16181039359465,0.163,0.001,0
"CBWD2",0,-14.4479388211154,0,0.162,0
"C8orf59",0,-15.5370737157756,0,0.162,0
"FAM213A",0,-15.5823979950021,0,0.162,0
"C15orf61",0,-0.850934122644716,0.044,0.206,0
"PGM2L1",0,-2.1983438671703,0.012,0.174,0
"POLDIP3",0,-0.343263279760261,0.078,0.24,0
"PPP3CA",0,0.605518549744128,0.201,0.363,0
"MSRB3",0,2.40351360508864,0.643,0.482,0
"CNTFR",0,-3.69070693621717,0.008,0.169,0
"CNTNAP2",0,-0.395854451125467,0.101,0.262,0
"ENSG00000214772",0,14.1963172424366,0.161,0,0
"ENSG00000267784",0,14.0119911859008,0.161,0,0
"ERAP1",0,3.95217954810206,0.23,0.069,0
"GTF3C5",0,-0.618424822893955,0.056,0.217,0
"LGI2",0,-4.12750279639207,0.004,0.165,0
"MAPDA",0,14.0766071030723,0.161,0,0
"MEX3C",0,-1.36205761215778,0.033,0.194,0
"MTAP",0,-0.521655374844682,0.098,0.259,0
"NXPH2",0,-4.40150335052951,0.002,0.163,0
"PLOD3",0,-1.11763663256429,0.033,0.194,0
"TK1",0,-5.40105696205432,0.002,0.163,0
"PANCR",0,-14.6994143928064,0,0.161,0
"TRIM52-AS1",0,-14.4105370074565,0,0.161,0
"CENPJ",0,-14.584131162912,0,0.161,0
"TPT1-AS1",0,-14.566291068106,0,0.161,0
"HIST1H1A",0,-16.3272637312234,0,0.161,0
"MLLT1",0,-1.00849809752932,0.05,0.211,0
"SNHG25",0,0.259780772588137,0.136,0.297,0
"TNRC6A",0,2.62433256691707,0.614,0.453,0
"CAT",0,3.69949211705922,0.234,0.074,0
"NEXN",0,2.22555021952676,0.91,0.75,0
"ALKBH4",0,-1.09174334120565,0.027,0.187,0
"AQP4-AS1",0,7.73908271228098,0.164,0.004,0
"CMIP",0,-0.396866176085308,0.07,0.23,0
"CRKL",0,-0.729040130419326,0.055,0.215,0
"DNAJB12",0,-0.364787380100578,0.063,0.223,0
"GTSE1",0,-4.25404534122421,0.006,0.166,0
"IP6K3",0,6.62712283346237,0.166,0.006,0
"ME1",0,3.88115277038751,0.249,0.089,0
"NEURL2",0,-1.42070772391545,0.028,0.188,0
"PDSS2",0,3.01053157195983,0.311,0.151,0
"POLR1E",0,-2.84465922613292,0.009,0.169,0
"PRR11",0,-2.81638270762792,0.011,0.171,0
"R3HDM4",0,-2.67961502732637,0.01,0.17,0
"RAB12",0,0.28334291459739,0.167,0.327,0
"SALL4",0,-5.68252578277009,0.001,0.161,0
"STX3",0,-0.472414005068764,0.07,0.23,0
"B4GALT7",0,-2.12401279756776,0.014,0.174,0
"GOSR1",0,0.501100665699412,0.194,0.354,0
"GUCD1",0,-0.778832760000947,0.044,0.204,0
"MARK3",0,2.68596556614336,0.579,0.419,0
"SLC16A1-AS1",0,2.66001022614743,0.42,0.26,0
"ABTB2",0,3.67199409566052,0.232,0.073,0
"PIK3R1",0,2.90572350487346,0.521,0.362,0
"PNPLA8",0,0.30094637808774,0.174,0.333,0
"RIC3",0,3.06008923064247,0.278,0.119,0
"ACP2",0,-1.57319288888706,0.021,0.18,0
"CARNMT1",0,-0.501768347588076,0.067,0.226,0
"CDK5",0,-4.25016789218578,0.003,0.162,0
"DLGAP4",0,0.355223332491498,0.168,0.327,0
"DUSP12",0,-1.07280673153513,0.035,0.194,0
"ENSG00000259363",0,14.0911308896496,0.159,0,0
"FBXO2",0,-5.11610566979463,0.002,0.161,0
"HEATR1",0,-0.662064217790873,0.061,0.22,0
"INPPL1",0,-0.509844314455394,0.062,0.221,0
"ISL1",0,-8.03846283338571,0,0.159,0
"MARCHF5",0,14.0124322889736,0.159,0,0
"MYBL2",0,-3.74822514227301,0.004,0.163,0
"NOP16",0,-1.26620435373001,0.029,0.188,0
"NSUN5",0,-0.266428268984027,0.06,0.219,0
"RELA",0,-2.0896177876053,0.018,0.177,0
"ZBED1",0,-2.53386420835065,0.021,0.18,0
"PCAT6",0,-14.6113439980162,0,0.159,0
"FAM160B1",0,-14.5119438058121,0,0.159,0
"C6orf48",0,-15.4950668477129,0,0.159,0
"XIAP",0,0.498164038963892,0.201,0.36,0
"ARFGEF2",0,2.63150677563154,0.402,0.244,0
"CCDC186",0,0.298928130611793,0.172,0.33,0
"MCMBP",0,-0.309715309130776,0.074,0.232,0
"NCSTN",0,-0.744645374446244,0.045,0.203,0
"CCDC146",0,4.28801014870579,0.186,0.028,0
"ENSG00000228108",0,14.2550587644639,0.158,0,0
"ENSG00000240875",0,13.9703209990719,0.158,0,0
"GPT2",0,-1.5822865590186,0.028,0.186,0
"GRAMD1A",0,-0.414223378466887,0.068,0.226,0
"KCNK1",0,4.04928320117749,0.212,0.054,0
"MAP1S",0,-2.9332373259966,0.009,0.167,0
"MED7",0,-2.27115549394979,0.019,0.177,0
"NEXN-AS1",0,4.65748481569645,0.184,0.026,0
"PRR5",0,-2.76249817586874,0.012,0.17,0
"RRAGC",0,-1.10921079581833,0.039,0.197,0
"SART1",0,-1.0103097214808,0.037,0.195,0
"TNFAIP1",0,-1.20418242807055,0.032,0.19,0
